Dur,End,File/Spkr,MaxFormants,Notes,NumberPoles,Start,Unnamed: 0,Unnamed: 0.1,Vowel,dob,file_name,gF1,gF2,gF3,gPitch,gTime,gender,gilbert_number,id,input_form,iver_number,location,oF1,oF2,oF3,oPitch,oTime,post_sound,pre_sound,speaker_number,target_form,transcription,variable
0.096,0.809,1-32-2-111-a,5500 Hz,NA,10.0,0.713,57,NA,ʏ,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-32-2-111-a.wav,483.7,1576.94,2122.59,120.69,0.777,m,111,1-32-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,477.42,1599.94,2135.13,128.22,0.745,ʁ,v,32,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,58,NA,NA,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-34-3-111-a.wav,NA,NA,NA,NA,NA,f,111,1-34-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,ʁ,v,34,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,59,NA,NA,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-35-3-111-a.wav,NA,NA,NA,NA,NA,m,111,1-35-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,ʁ,v,35,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,60,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-448-2-111-a.wav,NA,NA,NA,NA,NA,f,111,1-448-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,ʁ,v,448,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,61,NA,NA,1916,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-58-2-111-a.wav,NA,NA,NA,NA,NA,m,111,1-58-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,ʁ,v,58,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,62,NA,NA,1917,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-80-2-111-a.wav,NA,NA,NA,NA,NA,f,111,1-80-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,NA,NA,NA,NA,NA,ʁ,v,80,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,63,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-107-2-111-a.wav,NA,NA,NA,NA,NA,f,111,10-107-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,NA,NA,NA,NA,NA,ʁ,v,107,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,64,NA,NA,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-110-2-111-a.wav,NA,NA,NA,NA,NA,f,111,10-110-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,NA,NA,NA,NA,NA,ʁ,v,110,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,65,NA,NA,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-124-2-111-a.wav,NA,NA,NA,NA,NA,f,111,10-124-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,NA,NA,NA,NA,NA,ʁ,v,124,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,66,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-159-4-111-a.wav,NA,NA,NA,NA,NA,m,111,10-159-4-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,NA,NA,NA,NA,NA,ʁ,v,159,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
0.092,0.609,10-168-2-111-a,5500 Hz,NA,10.0,0.517,67,NA,ʏ,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-168-2-111-a.wav,393.22,1819.57,2548.88,123.65,0.578,m,111,10-168-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,365.43,1826.83,2510.83,126.82,0.547,ʁ,v,168,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,68,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-171-2-111-a.wav,NA,NA,NA,NA,NA,f,111,10-171-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,NA,NA,NA,NA,NA,ʁ,v,171,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,69,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/103-388-1-111-a.wav,NA,NA,NA,NA,NA,m,111,103-388-1-111-a.wav,a lightning bug (Lampyridae) ,103,new braunfels,NA,NA,NA,NA,NA,ʁ,v,388,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,70,NA,NA,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/11-108-2-111-a.wav,NA,NA,NA,NA,NA,m,111,11-108-2-111-a.wav,a lightning bug (Lampyridae) ,11,new braunfels,NA,NA,NA,NA,NA,ʁ,v,108,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,71,NA,NA,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/16-188-1-111-a.wav,NA,NA,NA,NA,NA,m,111,16-188-1-111-a.wav,a lightning bug (Lampyridae) ,16,new braunfels,NA,NA,NA,NA,NA,ʁ,v,188,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,72,NA,NA,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-111-a.wav,NA,NA,NA,NA,NA,f,111,3-71-2-111-a.wav,a lightning bug (Lampyridae) ,3,new braunfels,NA,NA,NA,NA,NA,ʁ,v,71,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,73,NA,NA,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-84-2-111-a.wav,NA,NA,NA,NA,NA,f,111,3-84-2-111-a.wav,a lightning bug (Lampyridae) ,3,new braunfels,NA,NA,NA,NA,NA,ʁ,v,84,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,74,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-77-2-111-a.wav,NA,NA,NA,NA,NA,f,111,6-77-2-111-a.wav,a lightning bug (Lampyridae) ,6,new braunfels,NA,NA,NA,NA,NA,ʁ,v,77,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,75,NA,NA,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-79-2-111-a.wav,NA,NA,NA,NA,NA,m,111,6-79-2-111-a.wav,a lightning bug (Lampyridae) ,6,new braunfels,NA,NA,NA,NA,NA,ʁ,v,79,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,76,NA,NA,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-447-2-111-a.wav,NA,NA,NA,NA,NA,m,111,60-447-2-111-a.wav,a lightning bug (Lampyridae) ,60,new braunfels,NA,NA,NA,NA,NA,ʁ,v,447,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,77,NA,NA,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-155-1-111-a.wav,NA,NA,NA,NA,NA,f,111,9-155-1-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,NA,NA,NA,NA,NA,ʁ,v,155,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,78,NA,NA,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-111-a.wav,NA,NA,NA,NA,NA,f,111,9-156-1-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,NA,NA,NA,NA,NA,ʁ,v,156,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,79,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-163-2-111-a.wav,NA,NA,NA,NA,NA,f,111,9-163-2-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,NA,NA,NA,NA,NA,ʁ,v,163,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,80,NA,NA,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-111-a.wav,NA,NA,NA,NA,NA,f,111,9-172-2-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,NA,NA,NA,NA,NA,ʁ,v,172,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,81,NA,NA,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-111-a.wav,NA,NA,NA,NA,NA,m,111,3-97-2-111-a.wav,a lightning bug (Lampyridae) ,3,san antonio,NA,NA,NA,NA,NA,ʁ,v,97,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,82,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/6-78-2-111-a.wav,NA,NA,NA,NA,NA,m,111,6-78-2-111-a.wav,a lightning bug (Lampyridae) ,6,san antonio,NA,NA,NA,NA,NA,ʁ,v,78,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,83,NA,NA,1926,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/116-422-2-111-a.wav,NA,NA,NA,NA,NA,f,111,116-422-2-111-a.wav,a lightning bug (Lampyridae) ,116,wall,NA,NA,NA,NA,NA,ʁ,v,422,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ
NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1941,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/10-139-2-125-a.wav,NA,NA,NA,NA,NA,m,125,10-139-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,bulverde,NA,NA,NA,NA,NA,ʁ,k,139,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-153-1-125-a.wav,NA,NA,NA,NA,NA,m,125,9-153-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,bulverde,NA,NA,NA,NA,NA,ʁ,k,153,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-83-2-125-a.wav,NA,NA,NA,NA,NA,f,125,9-83-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,bulverde,NA,NA,NA,NA,NA,ʁ,k,83,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/120-449-2-125-a.wav,NA,NA,NA,NA,NA,f,125,120-449-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,120,columbus,NA,NA,NA,NA,NA,ʁ,k,449,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-142-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-142-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,comfort,NA,NA,NA,NA,NA,ʁ,k,142,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-147-1-125-a.wav,NA,NA,NA,NA,NA,m,125,10-147-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,comfort,NA,NA,NA,NA,NA,ʁ,k,147,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-149-1-125-a.wav,NA,NA,NA,NA,NA,m,125,10-149-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,comfort,NA,NA,NA,NA,NA,ʁ,k,149,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/1-391-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-391-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,converse,NA,NA,NA,NA,NA,ʁ,k,391,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/101-395-3-125-a.wav,NA,NA,NA,NA,NA,m,125,101-395-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,101,converse,NA,NA,NA,NA,NA,ʁ,k,395,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,9,NA,NA,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-114-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-114-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,ʁ,k,114,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1959,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-179-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-179-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,ʁ,k,179,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,11,NA,NA,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-183-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,ʁ,k,183,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-56-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-56-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,ʁ,k,56,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,13,NA,NA,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-125-a.wav,NA,NA,NA,NA,NA,m,125,17-176-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,ʁ,k,176,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,14,NA,NA,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-178-2-125-a.wav,NA,NA,NA,NA,NA,m,125,17-178-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,ʁ,k,178,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-125-a.wav,NA,NA,NA,NA,NA,f,125,17-187-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,ʁ,k,187,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,16,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-125-a.wav,NA,NA,NA,NA,NA,m,125,5-113-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,5,doss,NA,NA,NA,NA,NA,ʁ,k,113,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,17,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-125-a.wav,NA,NA,NA,NA,NA,m,125,3-96-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,3,floresville,NA,NA,NA,NA,NA,ʁ,k,96,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,18,NA,NA,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-199-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-199-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,199,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,19,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-397-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-397-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,397,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,20,NA,NA,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-403-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-403-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,403,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,21,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/107-405-2-125-a.wav,NA,NA,NA,NA,NA,m,125,107-405-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,107,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,405,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,22,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-407-2-125-a.wav,NA,NA,NA,NA,NA,f,125,110-407-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,110,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,407,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,23,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-408-1-125-a.wav,NA,NA,NA,NA,NA,f,125,110-408-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,110,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,408,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,24,NA,NA,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/17-185-1-125-a.wav,NA,NA,NA,NA,NA,m,125,17-185-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,185,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,25,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/23-224-1-125-a.wav,NA,NA,NA,NA,NA,m,125,23-224-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,23,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,224,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,26,NA,NA,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-226-2-125-a.wav,NA,NA,NA,NA,NA,m,125,29-226-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,29,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,226,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,27,NA,NA,1942,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/38-214-1-125-a.wav,NA,NA,NA,NA,NA,m,125,38-214-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,38,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,214,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,28,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-398-1-125-a.wav,NA,NA,NA,NA,NA,f,125,53-398-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,53,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,398,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,29,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-402-1-125-a.wav,NA,NA,NA,NA,NA,f,125,53-402-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,53,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,402,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,30,NA,NA,1949,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-369-1-125-a.wav,NA,NA,NA,NA,NA,m,125,58-369-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,58,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,369,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,31,NA,NA,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-367-1-125-a.wav,NA,NA,NA,NA,NA,m,125,60-367-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,60,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,367,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,32,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/113-455-2-125-a.wav,NA,NA,NA,NA,NA,f,125,113-455-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,113,freyburg,NA,NA,NA,NA,NA,ʁ,k,455,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,33,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/112-436-2-125-a.wav,NA,NA,NA,NA,NA,m,125,112-436-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,112,"giddings, tx",NA,NA,NA,NA,NA,ʁ,k,436,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,34,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-437-2-125-a.wav,NA,NA,NA,NA,NA,f,125,115-437-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,115,"giddings, tx",NA,NA,NA,NA,NA,ʁ,k,437,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,35,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-313-2-125-a.wav,NA,NA,NA,NA,NA,m,125,7-313-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,7,giddings,NA,NA,NA,NA,NA,ʁ,k,313,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
0.09,0.65,7-329-1-125-a,5500 Hz,NA,10.0,0.56,36,NA,ʏ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-329-1-125-a.wav,600.11,1711.9,2319.36,236.88,0.62,f,125,7-329-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,7,giddings,554.35,1810.83,2326.36,244.79,0.59,ʁ,k,329,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,37,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-193-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-193-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,la grange,NA,NA,NA,NA,NA,ʁ,k,193,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
